acc_mag_mean,acc_mag_std,acc_mag_var,acc_x_mean,acc_x_std,acc_x_var,acc_y_mean,acc_y_std,acc_y_var,acc_z_mean,acc_z_std,acc_z_var,acc_SMA,acc_corr_xy,acc_corr_xz,acc_corr_yz,acc_dom_freq,acc_spec_energy,acc_top3_energy_ratio,gyro_mag_mean,gyro_mag_std,gyro_mag_var,gyro_x_mean,gyro_x_std,gyro_x_var,gyro_y_mean,gyro_y_std,gyro_y_var,gyro_z_mean,gyro_z_std,gyro_z_var,gyro_SMA,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,gyro_dom_freq,gyro_spec_energy,gyro_top3_energy_ratio,SourceFile,Activity
0.054523080813162254,2.257023589718098,5.094155484543969,0.054523080813162254,2.257023589718098,5.094155484543969,,,,0.1340203016293972,4.5083788367950035,20.325479736061066,1.6414434689815196,,0.24561904038677396,,1.9967234165807635,898697.6702281946,0.17695664079971055,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.04398434372032406,1.7687574566191386,3.128502940345804,0.04398434372032406,1.7687574566191386,3.128502940345804,,,,-0.42840343176525225,0.743147014639364,0.552267485367399,1.3463140435772398,,-0.1093464180844467,,1.9967234165807635,551924.0619320605,0.40251334028283614,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-24_13-03-55\Gyroscope.csv,Jumping
0.07256033952269118,2.2024612990041077,4.850835773610862,0.07256033952269118,2.2024612990041077,4.850835773610862,,,,-0.002831849821285057,5.4956198999194426,30.201838084390584,1.6858801486321269,,0.2738591257034685,,1.8657110727765698,813090.2294792748,0.22044337546969603,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.041977948539718236,1.989940638392706,3.9598637443267704,0.041977948539718236,1.989940638392706,3.9598637443267704,,,,-0.12186956493021511,0.7822625556437243,0.6119347059622509,1.6452167349222513,,-0.0067745194236189165,,1.8657110727765698,663754.2520069445,0.6949105316046157,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-20-38\Gyroscope.csv,Jumping
0.09596312603474978,2.1130188011988533,4.464848454219839,0.09596312603474978,2.1130188011988533,4.464848454219839,,,,-0.07054203967837726,4.8361513409257,23.38835979233745,1.579468846827855,,0.12340022866274361,,3.866130956086335,660580.2633855544,0.19746385816657713,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-28-36\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.05436793487495058,1.784787545754212,3.1854665834793434,0.05436793487495058,1.784787545754212,3.1854665834793434,,,,-0.3284231802745661,0.6536046131543775,0.42719899033668346,1.4657569139629179,,-0.22482784333647157,,1.883499696555061,471345.9949777325,0.48047565570173667,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-28-36\Gyroscope.csv,Jumping
0.07013210765533633,2.02393218351208,4.096301483455975,0.07013210765533633,2.02393218351208,4.096301483455975,,,,-0.060808904759295575,5.149824442030058,26.520691783730197,1.5652985304303757,,0.24755443609737313,,1.9855962149572897,437144.24741587654,0.27321807363325484,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-36-41\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.05128511103155739,1.805654546209128,3.2603883402456924,0.05128511103155739,1.805654546209128,3.2603883402456924,,,,0.17422702913846394,0.810019760753694,0.6561320128114717,1.502264385099561,,0.19534205082476436,,1.9856483071002589,349462.6293202455,0.7001538106698093,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-36-41\Gyroscope.csv,Jumping
-0.007746878016992394,1.9219571447355701,3.693919266200105,-0.007746878016992394,1.9219571447355701,3.693919266200105,,,,-0.033233471125720504,3.8521073957656395,14.838731388512336,1.4988019876033662,,0.19459784966697072,,2.0416601080854466,465427.78573451174,0.29617944807304614,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-43-47\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.02652972518462702,1.7769578640123334,3.1575792504752744,0.02652972518462702,1.7769578640123334,3.1575792504752744,,,,-0.1856735345881536,0.76175462302877,0.5802701057057035,1.4578987825068226,,-0.01459757953888885,,2.0416601080854955,397861.2082850643,0.6789367193450918,c:\Users\HP\Hidden-Markov-Models\Jumping_1-2025-10-25_05-43-47\Gyroscope.csv,Jumping
0.2667642666865851,3.238441696490575,10.487504621568752,0.2667642666865851,3.238441696490575,10.487504621568752,,,,-0.0035578135315698658,5.361521792687151,28.74591593345924,2.274080916613568,,0.32567275553158237,,1.8528805597725864,1439808.4244821658,0.2701016459626391,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-21-14\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.015649024588642427,1.8406232952027786,3.3878941148431347,0.015649024588642427,1.8406232952027786,3.3878941148431347,,,,-0.01636071029458664,0.8976327424254741,0.8057445402742774,1.545284295443513,,-0.25995793747381973,,1.8528805597725864,465116.89151560835,0.5547831815816457,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-21-14\Gyroscope.csv,Jumping
0.03811893730997835,2.1629796947425723,4.678481159868672,0.03811893730997835,2.1629796947425723,4.678481159868672,,,,0.08585753285455458,4.781856046513156,22.866147249574436,1.6572078221683642,,0.18417133136487351,,3.8908960469064433,795071.9006554843,0.15448888159451665,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-30-19\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.023684452214495163,1.8652657310058036,3.479216247264615,0.023684452214495163,1.8652657310058036,3.479216247264615,,,,-0.037038107189327506,0.8160376086707091,0.6659173787650093,1.5118270916991854,,-0.12321826982847967,,1.938813501855945,593303.6302171041,0.5836884640893946,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-30-19\Gyroscope.csv,Jumping
0.13366483817872118,2.572794503422538,6.619271556841223,0.13366483817872118,2.572794503422538,6.619271556841223,,,,-0.10391447723728336,4.647938810960798,21.60333519043568,1.867272232161605,,0.531787839653735,,1.9387626350562899,1128763.8231933962,0.22932532393411498,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-37-14\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.04518217127172162,1.865359856673908,3.479567394890503,0.04518217127172162,1.865359856673908,3.479567394890503,,,,0.0016374676340827335,0.8301187879074579,0.689097202036947,1.5417370358677358,,-0.17077908018579596,,1.9387626350562899,593363.6233476276,0.7147430876834083,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-37-14\Gyroscope.csv,Jumping
-0.032278456761302275,2.036183085808442,4.14604155893239,-0.032278456761302275,2.036183085808442,4.14604155893239,,,,-0.1096345714935766,4.739806936114897,22.465769791642888,1.5548066916242618,,0.2879306235345473,,2.094559787377987,728949.6836739555,0.16959421730851376,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-44-10\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.0169787410598695,1.6641077323186095,2.769254544762585,0.0169787410598695,1.6641077323186095,2.769254544762585,,,,-0.041879410532183595,0.7427069559742031,0.5516136224524668,1.3571299060214015,,-0.27354318070142236,,2.094559787377987,485262.0106368592,0.5190994715491587,c:\Users\HP\Hidden-Markov-Models\Jumping_2-2025-10-25_05-44-10\Gyroscope.csv,Jumping
0.008788412401277314,2.1676129829619066,4.698546043905015,0.008788412401277314,2.1676129829619066,4.698546043905015,,,,-0.30792800401921383,4.887938303872493,23.891940862463898,1.6949508328786447,,-0.2324538320341907,,1.8228151701393709,744644.9183199588,0.3377686445518109,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_3-2025-10-24_13-16-34\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,-0.002691852481751231,1.409823272543502,1.98760165980527,-0.002691852481751231,1.409823272543502,1.98760165980527,,,,0.10380294049641722,0.7023817568793239,0.49334013239688573,1.164317733487842,,-0.1806802303735959,,1.8228629892103645,315002.414848608,0.6617769188130203,c:\Users\HP\Hidden-Markov-Models\Jumping_3-2025-10-24_13-16-34\Gyroscope.csv,Jumping
-0.055282390998757404,2.3903953561046296,5.71398995848658,-0.055282390998757404,2.3903953561046296,5.71398995848658,,,,-0.3743358964505403,4.9724693530790685,24.725451467310567,1.9181104949764582,,-0.49226498362083304,,1.8784869356415106,944581.1509961806,0.37909845614494625,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Jumping_4-2025-10-24_13-17-55\Accelerometer.csv,Jumping
,,,,,,,,,,,,,,,,,,,0.018543862052585767,1.5369353720133936,2.362170337745949,0.018543862052585767,1.5369353720133936,2.362170337745949,,,,0.05886190542789257,0.7722977570164062,0.596443825492572,1.217128966100838,,-0.2578570747415056,,1.8784869356415106,390495.11481727666,0.47473691059100087,c:\Users\HP\Hidden-Markov-Models\Jumping_4-2025-10-24_13-17-55\Gyroscope.csv,Jumping
-0.015458843262823877,0.16674411746018483,0.02780360070757592,-0.015458843262823877,0.16674411746018483,0.02780360070757592,,,,-0.003453109900988835,0.20816058919119,0.04333083089242336,0.1163608118709677,,0.048321947439576546,,0.8482907162975871,4564.238008887603,0.20637474588199106,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-24_13-00-49\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,-0.013178843669212046,0.12365169544994312,0.015289741787645484,-0.013178843669212046,0.12365169544994312,0.015289741787645484,,,,0.006164874845810671,0.07116502361490223,0.005064460586109592,0.07719728576107829,,-0.1380278708156169,,0.09392496276022234,2518.7835968561103,0.2121211124242738,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-24_13-00-49\Gyroscope.csv,Standing
0.01656396357788586,0.20397058066362558,0.04160399777625659,0.01656396357788586,0.20397058066362558,0.04160399777625659,,,,-0.005202696356974856,0.2902196320465292,0.08422743482522277,0.14267441623804852,,-0.09315372161113414,,2.6581961387549224,6711.192294920303,0.13368886215988807,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-19-30\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.02399013879367488,0.14708411852483372,0.021633737922227336,0.02399013879367488,0.14708411852483372,0.021633737922227336,,,,-0.010444627775528636,0.06731806070357013,0.004531721296889553,0.10051435182983147,,0.3031639637111087,,2.6581961387549224,3489.781420860647,0.21728243400697086,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-19-30\Gyroscope.csv,Standing
0.05404080518224539,0.3957862453445276,0.1566467520039186,0.05404080518224539,0.3957862453445276,0.1566467520039186,,,,-0.0037303726749516666,0.42262706387904453,0.178613635123022,0.20682348303251832,,0.024636530095599855,,1.3660889323005416,27538.020337736238,0.11572680705358054,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-32-16\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.012067967437052214,0.14042121814600939,0.01971811850560916,0.012067967437052214,0.14042121814600939,0.01971811850560916,,,,-0.06819136176709067,0.22224014318228574,0.04939068124168287,0.08183640735769644,,-0.5353371372666429,,0.5464355729202167,3466.789867364985,0.14513317314200908,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-32-16\Gyroscope.csv,Standing
0.009028263015598314,0.18105487721059652,0.03278086856174418,0.009028263015598314,0.18105487721059652,0.03278086856174418,,,,0.013778677432954417,0.26025720881825415,0.06773381474186835,0.11990399464990689,,0.22308952190926085,,3.4634328252129563,5456.314928071498,0.09817057966210423,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-37-42\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.027185741071806813,0.10716064391450149,0.011483403604170585,0.027185741071806813,0.10716064391450149,0.011483403604170585,,,,-0.009551621815205835,0.08632950256798318,0.007452783013635414,0.07240059183065366,,-0.15168448768996678,,0.09328371805578378,1918.2085135847356,0.22815320876478196,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-37-42\Gyroscope.csv,Standing
0.0018526700074149554,0.07153982154698676,0.005117946066974711,0.0018526700074149554,0.07153982154698676,0.005117946066974711,,,,-0.004307578356821129,0.09049231951966737,0.008188859892049571,0.05263537188470858,,0.21460165789209876,,4.341790669323773,911.9730061368862,0.13884936534229322,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-46-04\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,-2.9544783225732172e-05,0.025950813982373692,0.000673444746347762,-2.9544783225732172e-05,0.025950813982373692,0.000673444746347762,,,,-0.001535815301458887,0.016345409595184948,0.00026717241483436416,0.017251191207190538,,-0.05579160828751172,,3.527704918825566,120.00888643283,0.17438961604209607,c:\Users\HP\Hidden-Markov-Models\Standing_1-2025-10-25_05-46-04\Gyroscope.csv,Standing
-0.013676879915534986,0.09702630926985392,0.00941410469052934,-0.013676879915534986,0.09702630926985392,0.00941410469052934,,,,0.0003588481791841419,0.17228336770796684,0.029681558788798516,0.07186317081782023,,0.011434519929860002,,3.6124299394061237,1599.7595466103753,0.11575923532925528,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-24_13-14-47\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,-0.0019009085537827334,0.06077893941266131,0.003694079476127954,-0.0019009085537827334,0.06077893941266131,0.003694079476127954,,,,-0.001749768296071354,0.039441703348546756,0.0015556479630347644,0.03143008222454423,,0.25396384686874024,,1.6672753566489802,627.7873973312396,0.12268707573189506,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-24_13-14-47\Gyroscope.csv,Standing
0.007590780225122403,0.08756963715093563,0.007668441350746526,0.007590780225122403,0.08756963715093563,0.007668441350746526,,,,-0.0041578167232731575,0.12578477799400073,0.015821810375000047,0.059725025497648035,,0.6542534052241475,,3.3700033591247416,1276.4345452819825,0.15920536817527917,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-25_05-22-18\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.010475315770176293,0.06446948410153448,0.0041563143803180075,0.010475315770176293,0.06446948410153448,0.0041563143803180075,,,,-0.003943511327660834,0.03923018433613323,0.0015390073630469926,0.030820658332805406,,-0.8452652868678399,,0.46805602210065855,691.8027775718549,0.19093857074928672,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-25_05-22-18\Gyroscope.csv,Standing
0.02483143266290426,0.17033903045681764,0.029015385296968645,0.02483143266290426,0.17033903045681764,0.029015385296968645,,,,-0.009880932172139483,0.13048419525448662,0.017026125211210993,0.09291534504542744,,-0.06934960004009735,,2.246237957236099,5222.764160459966,0.12261356088787305,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-25_05-32-44\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.018989420875880507,0.08279797382824898,0.006855504470063404,0.018989420875880507,0.08279797382824898,0.006855504470063404,,,,-0.008998524733058772,0.09684677264766096,0.009379297372267732,0.04233622751474682,,-0.33057976732309585,,0.45075513370039844,1229.863079592829,0.25180298480472874,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-25_05-32-44\Gyroscope.csv,Standing
0.000929250324999888,0.06269870217825747,0.003931127254837829,0.000929250324999888,0.06269870217825747,0.003931127254837829,,,,0.00030804429378809454,0.1116841642135239,0.012473352536073372,0.049053772139715644,,0.03252196142346755,,2.6393343854956117,645.2279726742488,0.1255413814261888,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-25_05-46-32\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,-0.004521759568153024,0.03599190135600768,0.0012954169632205877,-0.004521759568153024,0.03599190135600768,0.0012954169632205877,,,,0.001697389176521021,0.018074085832772875,0.0003266725786904412,0.023465473918452693,,0.07128935168484592,,1.0332830146031462,213.40277737901332,0.17945509494257308,c:\Users\HP\Hidden-Markov-Models\Standing_2-2025-10-25_05-46-32\Gyroscope.csv,Standing
0.006048745276599093,0.07267103170861913,0.005281078849595127,0.006048745276599093,0.07267103170861913,0.005281078849595127,,,,-0.0017931288686291894,0.11422533906633665,0.013047428084819573,0.057307033343561714,,0.29307596807027025,,2.695867173709147,888.2764654000619,0.09564457710029005,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_2_-2025-10-25_05-38-13\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.004689964091762547,0.034892897579119106,0.0012175143014668958,0.004689964091762547,0.034892897579119106,0.0012175143014668958,,,,-0.00032016820161892545,0.0156740946719862,0.0002456772437863862,0.023008536222964837,,-0.35688599700613205,,0.27888281107336,204.78575529422974,0.26508336560455903,c:\Users\HP\Hidden-Markov-Models\Standing_2_-2025-10-25_05-38-13\Gyroscope.csv,Standing
0.0182925193216299,0.27261309391061,0.07431789897151506,0.0182925193216299,0.27261309391061,0.07431789897151506,,,,-0.0062275088797748195,0.3583700684872609,0.12842910598756407,0.1569567570853946,,0.0833876609030026,,1.3015384864003983,12540.142802671984,0.19252742510996973,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_3-2025-10-25_05-23-10\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.0583243481367033,0.1794010334169769,0.032184730791079266,0.0583243481367033,0.1794010334169769,0.032184730791079266,,,,-0.0319901027202946,0.15782167582346232,0.024907681359726028,0.09907500950926944,,-0.06627555631282026,,0.09296703474288559,5432.154086556088,0.302216072427107,c:\Users\HP\Hidden-Markov-Models\Standing_3-2025-10-25_05-23-10\Gyroscope.csv,Standing
0.0067392399641855805,0.07060709936483069,0.004985362480715073,0.0067392399641855805,0.07060709936483069,0.004985362480715073,,,,0.0007146066396024215,0.10733987103951566,0.01152184791477985,0.05163511865322081,,-0.21330779198532163,,3.299189620440143,817.8823167158251,0.1849258118506011,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_3-2025-10-25_05-47-12\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,0.003114201588760152,0.03418999113361673,0.0011689554937167907,0.003114201588760152,0.03418999113361673,0.0011689554937167907,,,,0.007558301997323875,0.03566337627461002,0.0012718764073044167,0.02043380022236267,,0.49627466728933767,,0.2827876817520123,191.90048320569795,0.19653740606533038,c:\Users\HP\Hidden-Markov-Models\Standing_3-2025-10-25_05-47-12\Gyroscope.csv,Standing
0.0035001422607465952,0.1282675519787082,0.01645256489061061,0.0035001422607465952,0.1282675519787082,0.01645256489061061,,,,-0.00664149888671271,0.15221366020316476,0.0231689983524445,0.0885254195322691,,0.3448373394660536,,5.248599129814166,3020.591234856437,0.15182717964236617,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Standing_3_-2025-10-25_05-38-51\Accelerometer.csv,Standing
,,,,,,,,,,,,,,,,,,,-0.003284311997235467,0.04516391572986686,0.002039779284054515,-0.003284311997235467,0.04516391572986686,0.002039779284054515,,,,-0.0022770692152509027,0.031238497461321436,0.0009758437236409859,0.02867328129396016,,-0.26253926474667866,,0.5337558437099152,374.538930439845,0.13623906805614255,c:\Users\HP\Hidden-Markov-Models\Standing_3_-2025-10-25_05-38-51\Gyroscope.csv,Standing
0.0029254810969979103,0.0049571272449869105,2.457311052299152e-05,0.0029254810969979103,0.0049571272449869105,2.457311052299152e-05,,,,0.0008701282365212808,0.006071532392512879,3.686350559333317e-05,0.004549598425677304,,-0.12388104893782512,,0.2750538882229231,4.261259203366775,0.05451142592932407,,,,,,,,,,,,,,,,,,,,c:\Users\HP\Hidden-Markov-Models\Still_1-2025-10-24_13-06-32\Accelerometer.csv,Still
